"full.addr.simpl","full.addr","lat","lon","success","dist.centre","neigh.name","neigh.code","optional"
"Admiraal de Ruyterweg 211, Amsterdam, Netherlands","Admiraal de Ruyterweg 211, Amsterdam, Netherlands",52.3766383,4.8577285,"OK",2293.64326114953,"Landlust","37",TRUE
"Admiraal de Ruyterweg 213, Amsterdam, Netherlands","Admiraal de Ruyterweg 213, Amsterdam, Netherlands",52.3769332,52.3769332,"OK",3174690.03106493,NA,NA,TRUE
"Admiraal de Ruyterweg 213, Amsterdam, Netherlands","Admiraal de Ruyterweg 213, Amsterdam, Netherlands",52.3769332,52.3769332,"OK",3174690.03106493,NA,NA,TRUE
"Admiraal de Ruyterweg 213, Amsterdam, Netherlands","Admiraal de Ruyterweg 213, Amsterdam, Netherlands",4.8575927,4.8575927,"OK",5267721.72620599,NA,NA,TRUE
"Admiraal de Ruyterweg 213, Amsterdam, Netherlands","Admiraal de Ruyterweg 213, Amsterdam, Netherlands",4.8575927,4.8575927,"OK",5267721.72620599,NA,NA,TRUE
"Admiraal de Ruyterweg 213, Amsterdam, Netherlands","Admiraal de Ruyterweg 213_219_1_3, Amsterdam, Netherlands",52.3769332,52.3769332,"OK",3174690.03106493,NA,NA,TRUE
"Admiraal de Ruyterweg 213, Amsterdam, Netherlands","Admiraal de Ruyterweg 213_219_1_3, Amsterdam, Netherlands",52.3769332,52.3769332,"OK",3174690.03106493,NA,NA,TRUE
"Admiraal de Ruyterweg 213, Amsterdam, Netherlands","Admiraal de Ruyterweg 213_219_1_3, Amsterdam, Netherlands",4.8575927,4.8575927,"OK",5267721.72620599,NA,NA,TRUE
"Admiraal de Ruyterweg 213, Amsterdam, Netherlands","Admiraal de Ruyterweg 213_219_1_3, Amsterdam, Netherlands",4.8575927,4.8575927,"OK",5267721.72620599,NA,NA,TRUE
"Admiraal de Ruyterweg 215, Amsterdam, Netherlands","Admiraal de Ruyterweg 215, Amsterdam, Netherlands",52.3768121,4.857726,"OK",2297.20676830786,"Landlust","37",TRUE
"Admiraal de Ruyterweg 217, Amsterdam, Netherlands","Admiraal de Ruyterweg 217, Amsterdam, Netherlands",52.376889,4.857647,"OK",2304.04856865034,"Landlust","37",TRUE
"Admiraal de Ruyterweg 219, Amsterdam, Netherlands","Admiraal de Ruyterweg 219, Amsterdam, Netherlands",52.37696,4.857624,"OK",2307.04516181531,"Landlust","37",TRUE
"Admiraal de Ruyterweg 22, Amsterdam, Netherlands","Admiraal de Ruyterweg 22, Amsterdam, Netherlands",52.3705494,4.86446,"OK",1823.44756154893,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 224, Amsterdam, Netherlands","Admiraal de Ruyterweg 224, Amsterdam, Netherlands",52.3774192,4.8579637,"OK",2294.46913913977,"Landlust","37",TRUE
"Admiraal de Ruyterweg 237, Amsterdam, Netherlands","Admiraal de Ruyterweg 237, Amsterdam, Netherlands",52.3778875,4.8573042,"OK",2349.66049106018,"Landlust","37",TRUE
"Admiraal de Ruyterweg 239, Amsterdam, Netherlands","Admiraal de Ruyterweg 239, Amsterdam, Netherlands",52.377905,4.857212,"OK",2356.21712197681,"Landlust","37",TRUE
"Admiraal de Ruyterweg 24, Amsterdam, Netherlands","Admiraal de Ruyterweg 24, Amsterdam, Netherlands",52.3704091,4.8642957,"OK",1836.9835472161,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 241, Amsterdam, Netherlands","Admiraal de Ruyterweg 241, Amsterdam, Netherlands",52.37803,4.8572386,"OK",2357.64849315996,"Landlust","37",TRUE
"Admiraal de Ruyterweg 243, Amsterdam, Netherlands","Admiraal de Ruyterweg 243, Amsterdam, Netherlands",52.3781013,4.8572054,"OK",2361.70322842597,"Landlust","37",TRUE
"Admiraal de Ruyterweg 247, Amsterdam, Netherlands","Admiraal de Ruyterweg 247, Amsterdam, Netherlands",52.3782354,4.8571334,"OK",2370.02000326265,"Landlust","37",TRUE
"Admiraal de Ruyterweg 251, Amsterdam, Netherlands","Admiraal de Ruyterweg 251, Amsterdam, Netherlands",52.3783601,4.8570592,"OK",2378.29910743258,"Landlust","37",TRUE
"Admiraal de Ruyterweg 253, Amsterdam, Netherlands","Admiraal de Ruyterweg 253, Amsterdam, Netherlands",52.3784127,4.8570229,"OK",2382.14010133316,"Landlust","37",TRUE
"Admiraal de Ruyterweg 255, Amsterdam, Netherlands","Admiraal de Ruyterweg 255, Amsterdam, Netherlands",52.3784651,4.8569876,"OK",2385.92032658196,"Landlust","37",TRUE
"Admiraal de Ruyterweg 257, Amsterdam, Netherlands","Admiraal de Ruyterweg 257, Amsterdam, Netherlands",52.3785202,4.8569497,"OK",2389.95830305064,"Landlust","37",TRUE
"Admiraal de Ruyterweg 26, Amsterdam, Netherlands","Admiraal de Ruyterweg 26, Amsterdam, Netherlands",52.370414,4.8642831,"OK",1837.74144873361,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 262, Amsterdam, Netherlands","Admiraal de Ruyterweg 262, Amsterdam, Netherlands",52.3788784,4.8571906,"OK",2384.51942444543,"Landlust","37",TRUE
"Admiraal de Ruyterweg 263, Amsterdam, Netherlands","Admiraal de Ruyterweg 263, Amsterdam, Netherlands",52.3786787,4.8568827,"OK",2398.87437542974,"Landlust","37",TRUE
"Admiraal de Ruyterweg 264, Amsterdam, Netherlands","Admiraal de Ruyterweg 264, Amsterdam, Netherlands",52.3789251,4.8571523,"OK",2388.43538976772,"Landlust","37",TRUE
"Admiraal de Ruyterweg 266, Amsterdam, Netherlands","Admiraal de Ruyterweg 266, Amsterdam, Netherlands",52.3789826,4.8571076,"OK",2393.10660421293,"Landlust","37",TRUE
"Admiraal de Ruyterweg 267, Amsterdam, Netherlands","Admiraal de Ruyterweg 267, Amsterdam, Netherlands",52.3787793,4.8567565,"OK",2410.08624429046,"Landlust","37",TRUE
"Admiraal de Ruyterweg 268, Amsterdam, Netherlands","Admiraal de Ruyterweg 268, Amsterdam, Netherlands",52.3790365,4.8571325,"OK",2393.1233810595,"Landlust","37",TRUE
"Admiraal de Ruyterweg 269, Amsterdam, Netherlands","Admiraal de Ruyterweg 269, Amsterdam, Netherlands",52.3788338,4.8567127,"OK",2414.55925326885,"Landlust","37",TRUE
"Admiraal de Ruyterweg 27, Amsterdam, Netherlands","Admiraal de Ruyterweg 27, Amsterdam, Netherlands",52.3707522,4.863086,"OK",1912.72894162865,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 270, Amsterdam, Netherlands","Admiraal de Ruyterweg 270_276_144_148, Amsterdam, Netherlands",52.3792717,4.8568463,"OK",2419.1574502391,"Landlust","37",TRUE
"Admiraal de Ruyterweg 271, Amsterdam, Netherlands","Admiraal de Ruyterweg 271, Amsterdam, Netherlands",52.3788483,4.8566646,"OK",2418.14462623452,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_274_276, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272_276_316_328, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",52.3793332,4.8567532,"OK",2427.1830175489,"Landlust","37",TRUE
"Admiraal de Ruyterweg 272, Amsterdam, Netherlands","Admiraal de Ruyterweg 272, Amsterdam, Netherlands",4.8567532,52.3793332,"OK",6824498.89056074,NA,NA,TRUE
"Admiraal de Ruyterweg 273, Amsterdam, Netherlands","Admiraal de Ruyterweg 273, Amsterdam, Netherlands",52.3788546,4.8565821,"OK",2423.74819721024,"Landlust","37",TRUE
"Admiraal de Ruyterweg 274, Amsterdam, Netherlands","Admiraal de Ruyterweg 274, Amsterdam, Netherlands",52.3793949,4.8567442,"OK",2429.73971220652,"Landlust","37",TRUE
"Admiraal de Ruyterweg 276, Amsterdam, Netherlands","Admiraal de Ruyterweg 276, Amsterdam, Netherlands",52.3794488,4.8566856,"OK",2435.29338967958,"Landlust","37",TRUE
"Admiraal de Ruyterweg 278, Amsterdam, Netherlands","Admiraal de Ruyterweg 278, Amsterdam, Netherlands",52.3795179,4.8565664,"OK",2445.29624419341,"Landlust","37",TRUE
"Admiraal de Ruyterweg 279, Amsterdam, Netherlands","Admiraal de Ruyterweg 279, Amsterdam, Netherlands",52.379259,4.8563998,"OK",2447.93223290896,"Landlust","37",TRUE
"Admiraal de Ruyterweg 28, Amsterdam, Netherlands","Admiraal de Ruyterweg 28, Amsterdam, Netherlands",52.370805,4.864436,"OK",1820.85384880348,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 280, Amsterdam, Netherlands","Admiraal de Ruyterweg 280, Amsterdam, Netherlands",52.3795523,4.8565596,"OK",2446.85901762691,"Landlust","37",TRUE
"Admiraal de Ruyterweg 282, Amsterdam, Netherlands","Admiraal de Ruyterweg 282, Amsterdam, Netherlands",52.3796233,4.8564959,"OK",2453.3310468946,"Landlust","37",TRUE
"Admiraal de Ruyterweg 284, Amsterdam, Netherlands","Admiraal de Ruyterweg 284, Amsterdam, Netherlands",52.3796854,4.8564284,"OK",2459.77098998613,"Landlust","37",TRUE
"Admiraal de Ruyterweg 286, Amsterdam, Netherlands","Admiraal de Ruyterweg 286, Amsterdam, Netherlands",52.379755,4.8563705,"OK",2465.84876809256,"Landlust","37",TRUE
"Admiraal de Ruyterweg 29, Amsterdam, Netherlands","Admiraal de Ruyterweg 29, Amsterdam, Netherlands",52.3707974,4.8629646,"OK",1920.24209624589,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 30, Amsterdam, Netherlands","Admiraal de Ruyterweg 30, Amsterdam, Netherlands",52.370837,4.864337,"OK",1827.03572556402,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 316, Amsterdam, Netherlands","Admiraal de Ruyterweg 316, Amsterdam, Netherlands",52.3804526,4.8553252,"OK",2557.58853792239,"Landlust","37",TRUE
"Admiraal de Ruyterweg 318, Amsterdam, Netherlands","Admiraal de Ruyterweg 318, Amsterdam, Netherlands",52.3804942,4.8553012,"OK",2560.61998624917,"Landlust","37",TRUE
"Admiraal de Ruyterweg 32, Amsterdam, Netherlands","Admiraal de Ruyterweg 32, Amsterdam, Netherlands",52.3708815,4.8642048,"OK",1835.28113229454,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 320, Amsterdam, Netherlands","Admiraal de Ruyterweg 320, Amsterdam, Netherlands",52.3805327,4.8552317,"OK",2566.4789607352,"Landlust","37",TRUE
"Admiraal de Ruyterweg 322, Amsterdam, Netherlands","Admiraal de Ruyterweg 322, Amsterdam, Netherlands",52.3805675,4.8551711,"OK",2571.63388946172,"Landlust","37",TRUE
"Admiraal de Ruyterweg 324, Amsterdam, Netherlands","Admiraal de Ruyterweg 324, Amsterdam, Netherlands",52.3806139,4.8550852,"OK",2578.83894483886,"Landlust","37",TRUE
"Admiraal de Ruyterweg 326, Amsterdam, Netherlands","Admiraal de Ruyterweg 326_328, Amsterdam, Netherlands",52.3805509,4.8548647,"OK",2590.79725306498,"Landlust","37",TRUE
"Admiraal de Ruyterweg 329, Amsterdam, Netherlands","Admiraal de Ruyterweg 329, Amsterdam, Netherlands",52.3807923,4.8541339,"OK",2646.55502441101,"Landlust","37",TRUE
"Admiraal de Ruyterweg 331, Amsterdam, Netherlands","Admiraal de Ruyterweg 331, Amsterdam, Netherlands",52.380792,4.85415,"OK",2645.50680199784,"Landlust","37",TRUE
"Admiraal de Ruyterweg 333, Amsterdam, Netherlands","Admiraal de Ruyterweg 333, Amsterdam, Netherlands",52.3808677,4.8539779,"OK",2659.32328427969,"Landlust","37",TRUE
"Admiraal de Ruyterweg 335, Amsterdam, Netherlands","Admiraal de Ruyterweg 335, Amsterdam, Netherlands",52.380939,4.8538595,"OK",2669.53012195479,"Landlust","37",TRUE
"Admiraal de Ruyterweg 337, Amsterdam, Netherlands","Admiraal de Ruyterweg 337, Amsterdam, Netherlands",52.3810033,4.8538001,"OK",2675.69531497016,"Landlust","37",TRUE
"Admiraal de Ruyterweg 339, Amsterdam, Netherlands","Admiraal de Ruyterweg 339, Amsterdam, Netherlands",52.3810446,4.8536767,"OK",2685.14186144425,"Landlust","37",TRUE
"Admiraal de Ruyterweg 34, Amsterdam, Netherlands","Admiraal de Ruyterweg 34, Amsterdam, Netherlands",52.370902,4.8641411,"OK",1839.27538431062,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 341, Amsterdam, Netherlands","Admiraal de Ruyterweg 341, Amsterdam, Netherlands",52.3811,4.853489,"OK",2699.24019208807,"Landlust","37",TRUE
"Admiraal de Ruyterweg 342, Amsterdam, Netherlands","Admiraal de Ruyterweg 342, Amsterdam, Netherlands",52.3812122,4.854126,"OK",2662.53214157745,"Landlust","37",TRUE
"Admiraal de Ruyterweg 343, Amsterdam, Netherlands","Admiraal de Ruyterweg 343, Amsterdam, Netherlands",52.3811531,4.8534897,"OK",2701.14860840022,"Landlust","37",TRUE
"Admiraal de Ruyterweg 347, Amsterdam, Netherlands","Admiraal de Ruyterweg 347, Amsterdam, Netherlands",52.3812781,4.853312,"OK",2717.19148583043,"Landlust","37",TRUE
"Admiraal de Ruyterweg 349, Amsterdam, Netherlands","Admiraal de Ruyterweg 349, Amsterdam, Netherlands",52.3813385,4.8532628,"OK",2722.60312916319,"Landlust","37",TRUE
"Admiraal de Ruyterweg 351, Amsterdam, Netherlands","Admiraal de Ruyterweg 351, Amsterdam, Netherlands",52.3813195,4.8531426,"OK",2729.60310006003,"Landlust","37",TRUE
"Admiraal de Ruyterweg 353, Amsterdam, Netherlands","Admiraal de Ruyterweg 353, Amsterdam, Netherlands",52.381443,4.8530693,"OK",2738.93160330036,"Landlust","37",TRUE
"Admiraal de Ruyterweg 355, Amsterdam, Netherlands","Admiraal de Ruyterweg 355, Amsterdam, Netherlands",52.3814473,4.8529721,"OK",2745.32152897788,"Landlust","37",TRUE
"Admiraal de Ruyterweg 356, Amsterdam, Netherlands","Admiraal de Ruyterweg 356, Amsterdam, Netherlands",52.3817194,4.8532205,"OK",2739.85615456376,"Landlust","37",TRUE
"Admiraal de Ruyterweg 356a, Amsterdam, Netherlands","Admiraal de Ruyterweg 356a, Amsterdam, Netherlands",52.3817194,4.8532205,"OK",2739.85615456376,"Landlust","37",TRUE
"Admiraal de Ruyterweg 357, Amsterdam, Netherlands","Admiraal de Ruyterweg 357, Amsterdam, Netherlands",52.381535,4.8529183,"OK",2752.08058168713,"Landlust","37",TRUE
"Admiraal de Ruyterweg 358, Amsterdam, Netherlands","Admiraal de Ruyterweg 358, Amsterdam, Netherlands",52.3818427,4.8529527,"OK",2761.74672861592,"Landlust","37",TRUE
"Admiraal de Ruyterweg 358a, Amsterdam, Netherlands","Admiraal de Ruyterweg 358a, Amsterdam, Netherlands",52.3818427,4.8529527,"OK",2761.74672861592,"Landlust","37",TRUE
"Admiraal de Ruyterweg 359, Amsterdam, Netherlands","Admiraal de Ruyterweg 359, Amsterdam, Netherlands",52.3815543,4.8527799,"OK",2761.67250518031,"Landlust","37",TRUE
"Admiraal de Ruyterweg 36, Amsterdam, Netherlands","Admiraal de Ruyterweg 36, Amsterdam, Netherlands",52.3709544,4.8640269,"OK",1846.2210053048,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 360, Amsterdam, Netherlands","Admiraal de Ruyterweg 360, Amsterdam, Netherlands",52.3819228,4.8528046,"OK",2774.32770538855,"Landlust","37",TRUE
"Admiraal de Ruyterweg 361, Amsterdam, Netherlands","Admiraal de Ruyterweg 361, Amsterdam, Netherlands",52.3816169,4.8527057,"OK",2768.79894024906,"Landlust","37",TRUE
"Admiraal de Ruyterweg 362, Amsterdam, Netherlands","Admiraal de Ruyterweg 362, Amsterdam, Netherlands",52.3819455,4.8528116,"OK",2774.77642877066,"Landlust","37",TRUE
"Admiraal de Ruyterweg 363, Amsterdam, Netherlands","Admiraal de Ruyterweg 363, Amsterdam, Netherlands",52.3816866,4.852652,"OK",2774.89474041752,"Landlust","37",TRUE
"Admiraal de Ruyterweg 365, Amsterdam, Netherlands","Admiraal de Ruyterweg 365, Amsterdam, Netherlands",52.3817327,4.8524693,"OK",2788.34073760874,"Landlust","37",TRUE
"Admiraal de Ruyterweg 367, Amsterdam, Netherlands","Admiraal de Ruyterweg 367, Amsterdam, Netherlands",52.3818133,4.8524096,"OK",2795.25423209772,"Landlust","37",TRUE
"Admiraal de Ruyterweg 369, Amsterdam, Netherlands","Admiraal de Ruyterweg 369, Amsterdam, Netherlands",52.3818535,4.8523668,"OK",2799.54043393796,"Landlust","37",TRUE
"Admiraal de Ruyterweg 371, Amsterdam, Netherlands","Admiraal de Ruyterweg 371, Amsterdam, Netherlands",52.3818754,4.8522326,"OK",2808.95565291376,"Landlust","37",TRUE
"Admiraal de Ruyterweg 373, Amsterdam, Netherlands","Admiraal de Ruyterweg 373, Amsterdam, Netherlands",52.3819467,4.8520996,"OK",2820.20755331071,"Landlust","37",TRUE
"Admiraal de Ruyterweg 375, Amsterdam, Netherlands","Admiraal de Ruyterweg 375, Amsterdam, Netherlands",52.3820792,4.8520429,"OK",2828.99700438472,"Landlust","37",TRUE
"Admiraal de Ruyterweg 377, Amsterdam, Netherlands","Admiraal de Ruyterweg 377, Amsterdam, Netherlands",52.3820359,4.8519516,"OK",2833.12068695014,"Landlust","37",TRUE
"Admiraal de Ruyterweg 379, Amsterdam, Netherlands","Admiraal de Ruyterweg 379, Amsterdam, Netherlands",52.3820894,4.8518628,"OK",2840.87340045016,"Landlust","37",TRUE
"Admiraal de Ruyterweg 38, Amsterdam, Netherlands","Admiraal de Ruyterweg 38, Amsterdam, Netherlands",52.3710553,4.8631721,"OK",1902.58955498469,"De Krommert","40",TRUE
"Admiraal de Ruyterweg 381, Amsterdam, Netherlands","Admiraal de Ruyterweg 381, Amsterdam, Netherlands",52.3821832,4.8517731,"OK",2850.27388285372,"Landlust","37",TRUE
"Admiraal de Ruyterweg 382, Amsterdam, Netherlands","Admiraal de Ruyterweg 382, Amsterdam, Netherlands",52.3823594,4.8520965,"OK",2836.75202415697,"Landlust","37",TRUE
"Admiraal de Ruyterweg 383, Amsterdam, Netherlands","Admiraal de Ruyterweg 383, Amsterdam, Netherlands",52.3821785,4.8516855,"OK",2855.66733739147,"Landlust","37",TRUE
"Admiraal de Ruyterweg 384, Amsterdam, Netherlands","Admiraal de Ruyterweg 384, Amsterdam, Netherlands",52.3824172,4.8519962,"OK",2845.45269489702,"Landlust","37",TRUE
"Admiraal de Ruyterweg 385, Amsterdam, Netherlands","Admiraal de Ruyterweg 385, Amsterdam, Netherlands",4.8515493,4.8515493,"OK",5268390.37266941,NA,NA,TRUE
"Admiraal de Ruyterweg 385, Amsterdam, Netherlands","Admiraal de Ruyterweg 385, Amsterdam, Netherlands",52.3822466,52.3822466,"OK",3174837.30922811,NA,NA,TRUE
"Admiraal de Ruyterweg 385, Amsterdam, Netherlands","Admiraal de Ruyterweg 385, Amsterdam, Netherlands",4.8515493,4.8515493,"OK",5268390.37266941,NA,NA,TRUE
"Admiraal de Ruyterweg 385, Amsterdam, Netherlands","Admiraal de Ruyterweg 385, Amsterdam, Netherlands",52.3822466,52.3822466,"OK",3174837.30922811,NA,NA,TRUE
"Admiraal de Ruyterweg 385, Amsterdam, Netherlands","Admiraal de Ruyterweg 385_387_389_1_3, Amsterdam, Netherlands",4.8515493,4.8515493,"OK",5268390.37266941,NA,NA,TRUE
"Admiraal de Ruyterweg 385, Amsterdam, Netherlands","Admiraal de Ruyterweg 385_387_389_1_3, Amsterdam, Netherlands",52.3822466,52.3822466,"OK",3174837.30922811,NA,NA,TRUE
"Admiraal de Ruyterweg 385, Amsterdam, Netherlands","Admiraal de Ruyterweg 385_387_389_1_3, Amsterdam, Netherlands",4.8515493,4.8515493,"OK",5268390.37266941,NA,NA,TRUE
